Segment,Balance,logBalance,NumProducts,DigitalUsage,Tenure,FeeIncrease,Complaints,Delinquency_30d,CreditUtilization,InterestRateDiff,Churn
HighValue,6769.1355953769635,8.820276394564972,3,0,22,0,0,0,0.24102853919686246,0.0,0
MidValue,3403.756506424148,8.132928705431645,3,0,33,1,1,0,0.21071071322052481,0.06989127204926077,0
LowValue,5412.540591680954,8.596658610955215,2,1,52,0,1,0,0.34749936385338936,0.0,0
MidValue,5498.057558301446,8.612332003501853,2,1,53,0,1,0,0.2656994514873017,0.0,0
HighValue,2334.987803777983,7.756190122949036,3,0,63,0,1,0,0.28301465440458556,0.16837588756305594,0
LowValue,5478.487526072522,8.60876685842901,1,0,39,0,2,0,0.2861766852540215,0.9023372040912527,0
HighValue,6701.010229851854,8.810162794684013,4,1,34,0,1,0,0.1771702587902158,0.21772429914693336,0
MidValue,4670.3919768561955,8.44921237409884,2,0,49,0,0,0,0.09359293894456723,0.9680978809417878,0
HighValue,6011.686043354019,8.701626856696882,2,1,119,0,0,0,0.08060606280944765,0.442805386054114,0
MidValue,4900.28389324891,8.497252468808117,4,0,51,0,1,0,0.40960010638687844,0.3178449391811057,0
HighValue,5241.936194603613,8.564636962863467,1,1,92,0,0,0,0.31111101851752754,0.448215893062559,0
HighValue,6282.1701368066115,8.74562993094872,1,1,64,0,0,0,0.2221189556792933,0.43495816691316735,0
MidValue,4750.12500144155,8.466136711394698,4,1,102,0,0,0,0.34161940991521855,0.6560690725141466,0
LowValue,5848.404496526173,8.67409513957878,1,1,64,0,0,0,0.1595942904222725,0.6659148891135022,0
LowValue,2671.948188843227,7.890937332802252,1,1,43,0,1,0,0.1555337009538966,0.9210163255250645,0
MidValue,5150.507701310572,8.54704470834869,3,0,116,0,0,0,0.14206055980871793,0.8152808056389116,0
HighValue,2341.3059227095514,7.7588911601827615,3,1,88,0,1,1,0.037240992329574236,0.09850411868463782,0
LowValue,4376.221421371522,8.384169423384895,3,0,84,0,0,0,0.2853188781601258,0.5179211630436763,1
HighValue,3975.005637076902,8.288032985551341,4,0,85,0,0,0,0.3831097547011746,0.6336583639057547,0
HighValue,5621.171965206213,8.634473338904442,4,0,14,0,0,0,0.39695512956186596,0.1087044690015192,0
HighValue,4366.013749179879,8.381834701907415,4,1,69,0,0,0,0.3798143797000817,0.3108701743732468,0
MidValue,7789.3324135472185,8.960638809783289,3,1,46,0,0,0,0.33004999034571786,0.5294415329892114,0
LowValue,4410.193521106683,8.391900571531304,4,1,80,0,0,0,0.39634999927325737,0.17220298982189103,0
HighValue,3409.062781241024,8.134485981029204,2,0,113,0,0,0,0.4737393407968447,0.04526292395060766,0
LowValue,1872.0843302214093,7.53534172557437,1,1,80,0,0,0,0.14051473253886287,0.5159111232954061,0
HighValue,4962.113030835534,8.509788450027987,3,1,70,1,0,0,0.14854688802729152,0.742697131459402,0
LowValue,4497.247794511204,8.411443220933215,1,0,101,0,0,0,0.3719688360913506,0.26419963767290955,0
LowValue,6154.6315869386535,8.72512264699161,1,1,19,1,1,0,0.09575275708952498,0.568783746228871,1
MidValue,6310.263096624725,8.750091109294715,2,1,29,0,0,0,0.4971386711889958,0.3191947157169026,0
MidValue,6153.938151772751,8.725009990115225,2,0,72,0,0,0,0.3013408655265673,0.0,0
MidValue,3618.177887364156,8.194002176089962,3,0,74,0,0,0,0.20259100165468846,0.4475695415879145,0
MidValue,3135.264326160387,8.050787665596987,1,1,105,1,1,0,0.4505199505774042,0.35476352721313464,0
MidValue,4364.757470689065,8.381546986022537,4,1,32,0,0,0,0.3600194222106773,0.5538530892082759,0
MidValue,3635.2197697287556,8.198699896190462,3,1,97,0,0,0,0.12461916487036123,0.33040191056010093,1
LowValue,5201.0076408631485,8.556799914839342,1,0,40,0,2,0,0.08381480664371808,0.9270531862805973,1
HighValue,4550.072937915529,8.423118294676948,4,1,95,1,1,0,0.4885633733444973,0.1507566388555785,0
HighValue,6070.80653196626,8.711411456243454,4,0,87,0,0,0,0.16852664070967224,0.3343278843930427,0
LowValue,4210.721057875454,8.345626645485227,1,0,44,1,0,0,0.04213201504323103,0.09077282500151884,1
HighValue,2220.6303437835727,7.705996594426308,2,1,48,0,0,0,0.27402037032113924,0.31686605519724453,0
HighValue,6027.586150823155,8.704267793045478,4,0,77,0,1,0,0.44299726443539134,0.6401389110769005,0
MidValue,8859.209658544947,9.089325706811808,3,0,26,0,1,0,0.4585049738161436,0.6433013574332475,0
LowValue,5957.483057791969,8.692571207158851,3,0,22,0,0,0,0.3153475636315157,0.7065189641456948,0
LowValue,2662.697130293895,7.887470335367483,2,0,23,0,0,0,0.407690241260714,0.8517976007048533,0
HighValue,2768.062263656109,7.926264008890026,3,0,107,0,1,0,0.2237425772617973,0.9459782842710286,0
LowValue,7403.3778193934295,8.909826701482944,1,1,110,0,0,0,0.24409147599259198,0.5251827185120391,0
HighValue,4794.133367504999,8.475356800800396,2,1,26,0,0,0,0.09947728981812703,0.4175597541264423,0
MidValue,4983.255602648085,8.514039343792744,2,0,2,0,0,0,0.13717952893519267,0.9197285853848592,1
HighValue,4137.613641964903,8.328116141647582,4,1,36,1,0,0,0.30155501372842186,0.7788568679687109,0
LowValue,6488.359219517286,8.777919071313228,1,1,105,0,0,0,0.4727211489736204,0.2669307045068845,0
MidValue,5315.373653732247,8.578546705875477,4,0,119,0,0,0,0.25048663400758253,0.8221917426620365,0
MidValue,3192.1330669706745,8.068757866437926,4,0,13,0,0,0,0.11304321571420924,0.1587282190407659,0
LowValue,4245.7209280698735,8.353902417786902,4,1,118,0,1,0,0.23631545218158598,0.3665018668179444,0
HighValue,4564.905957554198,8.426372230634577,2,1,50,1,0,0,0.09123865135355343,0.7488075826071844,0
MidValue,4286.945310375969,8.363562948559222,4,1,114,0,0,0,0.13865788992869585,0.0,0
LowValue,6113.625059067459,8.718438731289261,4,1,16,0,1,0,0.2698349241383285,0.7746851509195778,0
HighValue,3690.904476258612,8.213897722118636,2,1,25,1,0,0,0.09930637031702393,0.48635736034592625,0
MidValue,4355.0174772181745,8.379313496262014,2,1,6,0,0,0,0.3970884655917218,0.392789859923076,0
LowValue,7463.8212977487565,8.91795677100608,2,0,83,0,0,0,0.41866074971658784,0.4494703201934618,0
MidValue,7609.150767302322,8.937238262394347,1,1,95,0,0,0,0.14075240856972704,0.3215084210835991,0
HighValue,7851.790189266277,8.968624185746382,2,1,18,0,1,0,0.21802180156719214,0.3017585017680998,0
HighValue,5627.584562089831,8.635613279594203,3,0,47,0,0,1,0.3864838116680422,0.24967147202314116,1
LowValue,6259.270760387492,8.741978715616849,1,1,110,0,0,0,0.09101117562170001,0.5609282653080683,0
HighValue,3803.319139604279,8.24389231594125,3,1,87,0,1,0,0.3334284872549124,0.17395694702882003,0
MidValue,3949.7254861263364,8.281654508404136,3,1,111,0,1,0,0.2774534637356561,0.7275720887664942,0
MidValue,2766.9951444371236,7.925878562558682,3,0,64,1,0,0,0.139698451912193,0.42896160787321275,0
MidValue,5746.522956848665,8.656524250861402,2,0,118,0,0,1,0.32225466549903564,0.8870177786434499,0
MidValue,6077.3167720204,8.712483089923918,4,0,96,1,0,0,0.014304715574348505,0.9137722586013033,0
MidValue,5896.056770131896,8.682208652905478,3,0,60,0,0,0,0.4482925863281688,0.0,0
MidValue,4510.177014950391,8.414313377372347,4,1,37,0,0,0,0.3760988064027703,0.9805728508959352,0
HighValue,4432.929293834365,8.397041443687895,1,1,118,1,0,0,0.3159356288790188,0.5398568687847658,0
LowValue,6431.042709876194,8.769047451053826,2,0,5,0,3,0,0.22959091499920822,0.8760715480230308,0
LowValue,3490.013252457281,8.157947303275797,4,0,5,0,0,0,0.1992278554129683,0.584034318391429,0
MidValue,5312.034033750975,8.577918332180657,4,1,29,0,0,0,0.3199405363834747,0.36814839201670413,0
MidValue,6849.443618688923,8.83206869101171,4,1,18,0,0,0,0.3020825616186975,0.07119678707675642,0
MidValue,5805.518045296046,8.666736366456071,2,1,3,1,0,0,0.3885252726426632,0.5891777586184144,0
MidValue,5618.195624945159,8.6339438054101,1,1,98,0,1,0,0.27027186611849935,0.4073173208031617,0
LowValue,5776.7170600250065,8.6617639113303,4,1,6,0,0,0,0.15679889540662204,0.8210065645567546,0
HighValue,5718.8555433063475,8.651698829388216,4,0,19,0,0,0,0.19184660436364148,0.6674012657353683,0
HighValue,4804.785076695086,8.477575695507667,3,0,79,0,0,0,0.46059665562793156,0.5533280523424363,1
HighValue,2488.000679709996,7.81963657545313,3,1,34,0,0,0,0.07559280017728817,0.31863038316294456,0
LowValue,2205.542381256328,7.699182035983255,4,1,7,0,0,0,0.35307210689208474,0.5016965390317109,0
HighValue,5412.303695024068,8.59661484997544,2,0,45,0,0,0,0.4427613985401267,1.0111454835182139,0
HighValue,4652.327317580403,8.445337794863837,1,1,17,0,0,0,0.26481916087165863,1.0303490992495838,0
MidValue,7729.803664797953,8.95296810316278,1,1,114,0,0,0,0.5393557033092797,0.8357857675124662,0
LowValue,5222.440549800635,8.56091157291685,1,1,44,0,0,0,0.17092431300111965,0.8807484460568923,0
MidValue,8249.971926105727,9.018086281614702,4,1,63,0,0,0,0.32443670691780246,0.5394964337870828,0
LowValue,3761.296609640046,8.23278485035746,4,1,72,0,0,0,0.10210361549176651,0.7227252790521338,0
HighValue,7181.484065958564,8.8794005723976,2,1,102,0,1,0,0.3802890358849841,0.0,0
HighValue,5773.991799701381,8.661292115423857,2,0,51,0,0,0,0.1080473769645728,0.6375695792818326,0
MidValue,7063.530425844018,8.862841828061054,2,1,69,0,0,0,0.20360590835776138,0.1827277806157187,0
MidValue,3761.987514468042,8.23296847261505,3,0,48,1,0,0,0.16344748874080098,0.3629481642495168,0
MidValue,3858.225368600385,8.258221760609864,3,1,1,1,0,0,0.10882639632685037,0.6183016365406575,0
LowValue,4233.415500790201,8.351000581218685,4,1,24,1,0,0,0.47329347299988705,0.2935000298417839,0
HighValue,7301.608567306428,8.895986901293652,4,0,16,0,0,0,0.1088208203982443,0.0,0
MidValue,5798.046651339759,8.665448812565543,2,0,105,0,0,1,0.31633655288020934,0.5662235546007608,0
MidValue,6931.672824920046,8.844000706846709,4,1,79,1,0,0,0.2388389238943331,0.12229792585943117,0
MidValue,3408.8533692079845,8.134424569120764,2,0,114,0,0,0,0.45414068481094166,0.7146501271879991,0
LowValue,7536.993296708173,8.92771128456006,3,1,115,0,0,0,0.2937326811343697,1.0041579914350545,0
MidValue,6926.889840303635,8.84331054946684,1,0,96,0,0,0,0.11529890681131046,0.2838322768267417,0
MidValue,4112.994798059574,8.322149805763774,3,0,116,1,0,0,0.22929049038077953,0.12890110508455116,0
MidValue,3929.052848954565,8.276408152344025,1,1,30,0,0,0,0.04188377174195305,0.7976631583363988,1
LowValue,4946.292000412523,8.50659563524127,4,0,47,0,0,1,0.12035648729789211,0.3746255488992213,0
HighValue,5864.1710489864745,8.676786925024874,3,1,92,0,0,0,0.0897628790720683,0.30165121713390897,0
LowValue,4755.185488383229,8.467201257971777,1,1,54,0,0,0,0.12091062009278607,0.6273626510178802,0
MidValue,5971.596203350414,8.694936986789017,3,1,97,0,0,0,0.2771283916657231,0.5245057848790389,0
MidValue,3263.2775636277424,8.090793750344629,1,0,100,0,0,0,0.11138956886540546,0.1451420209207585,0
MidValue,7015.781823326929,8.856059962183316,4,1,117,0,0,0,0.42803162488858154,0.46918412222720773,0
HighValue,136081.47635767594,11.821016424711896,2,0,68,0,1,0,0.5794201201659784,0.5691380849655564,0
HighValue,6353.786633605825,8.75696360848963,3,1,107,0,1,0,0.08041844935835621,0.17336600773722938,0
MidValue,3467.5293452334445,8.15148596328645,4,1,79,1,0,0,0.37873584680019023,0.39566020505062627,0
HighValue,6473.94249257635,8.775695005072908,3,0,38,0,2,0,0.1507967395589136,0.4591219205940808,1
MidValue,3350.243777851694,8.117086832883528,3,1,38,0,1,0,0.5823580050447249,0.34405177093581085,0
MidValue,7098.387855649614,8.867763841798324,2,0,118,0,0,0,0.2797806623952777,0.5292896392956177,0
MidValue,3127.2211909816797,8.048219812394576,4,1,30,0,0,0,0.4385891026291903,0.5833995456563572,0
MidValue,4707.392058446942,8.457101739859251,3,0,64,0,1,0,0.2296398218488728,0.0,0
LowValue,6268.538720513681,8.74345806162455,1,0,55,0,2,0,0.27701762100812727,0.2986501381328062,0
LowValue,3442.4612667979013,8.144232426714115,4,1,66,0,0,0,0.1982695817612898,0.7398208750437156,0
MidValue,2140.91446986654,7.669455320176174,1,1,64,0,1,0,0.11259228885845066,1.1689978870344344,0
MidValue,4220.549472007625,8.3479575130999,1,1,85,0,1,1,0.15742287739950514,0.16595353646290906,0
MidValue,4283.591555295103,8.36278050683759,2,0,107,0,0,1,0.20585792524760657,0.20622008325136415,0
HighValue,4308.573686945227,8.368594265663914,1,1,109,0,0,0,0.4606271630242819,0.43131741211403063,0
MidValue,5184.482019410253,8.553618080549137,1,1,70,0,0,0,0.1738388462104071,0.3242699686374526,0
MidValue,4881.656277428301,8.493444669904406,3,1,14,0,0,0,0.13482780250613358,0.5759530231270276,1
HighValue,5074.124419836062,8.532106319833325,1,0,74,0,0,0,0.09266657006854866,0.22539029999718702,0
HighValue,3676.9774515638046,8.210118274521168,2,0,95,0,1,0,0.3410014389764895,0.5367651196146274,1
HighValue,4305.412845338053,8.36786055009063,1,0,72,1,0,0,0.23946646471316932,0.7508278701670206,0
MidValue,5614.739654219296,8.633328586764154,2,0,47,0,1,0,0.07643790357206957,0.42932152684937885,0
MidValue,3560.467451539589,8.177927944401382,3,1,98,0,1,0,0.24639209825693545,0.8278450111326334,0
HighValue,3248.486312758018,8.086252205218445,4,0,79,0,0,0,0.2673542299846242,0.48445856536164306,0
LowValue,4893.40329568527,8.495847646754795,3,1,100,0,0,0,0.45974736244494724,0.7030200806943309,0
LowValue,8331.799273495926,9.027954725948069,1,0,119,0,0,0,0.22030238371968197,0.5058112196457886,0
LowValue,8238.201537517774,9.016658717421654,4,1,118,0,0,0,0.22004854554202663,0.17321381294902188,0
HighValue,1417.2052006485642,7.257147407940146,2,1,58,0,0,0,0.5288366894969365,0.4687837351680301,0
MidValue,4283.5075055213765,8.3627608898923,2,1,56,1,0,0,0.3355688013078393,0.0,0
HighValue,4735.1913040540185,8.46298856934053,1,0,100,0,0,0,0.21037357667612286,0.0,0
MidValue,4759.259338181206,8.468057428552509,3,1,27,0,0,0,0.08338759856509521,1.002101646927767,0
HighValue,4871.656625770181,8.491394575712732,1,1,105,1,0,0,0.4558332247481114,0.38365319921847096,0
MidValue,4037.6465212734793,8.303664895336867,2,0,101,0,0,0,0.5148623976161509,1.0736965960821978,0
LowValue,4646.344855976924,8.444051336784913,3,0,30,0,0,0,0.1875552594258853,0.6380565814043639,0
HighValue,3202.5738922084456,8.072022306899665,2,1,36,1,0,0,0.12714681326423274,0.1264383424467267,0
LowValue,2524.1029794228257,7.83403712480765,2,0,7,0,0,0,0.25726917836646823,0.858271397959783,0
MidValue,3275.7791261784046,8.094616245200031,4,1,70,0,1,0,0.26752972934135655,0.6645376859095434,0
MidValue,4939.098914391477,8.505140633137676,2,0,12,1,1,0,0.023090364053482377,0.23344679896682596,0
MidValue,5914.794022095674,8.68538100613458,1,0,88,0,0,1,0.3619323573481461,0.5994197424941025,1
MidValue,8489.491261156534,9.046702141136256,2,0,103,0,0,0,0.19453632496856135,0.5200609306035503,0
MidValue,3945.2378525545582,8.280517961642454,1,1,47,0,0,0,0.3390986738772595,0.4237729662633346,0
MidValue,6430.070685976592,8.768896317518493,2,0,108,0,0,0,0.26867115834038985,0.16429235788950153,0
MidValue,4873.4837666436715,8.491769483802969,3,0,81,0,0,0,0.3838230749456852,0.8540133043352391,0
MidValue,4404.668804149788,8.390647355256363,1,1,88,0,1,0,0.25128463401603185,0.8974922218725424,0
HighValue,5988.737660015925,8.697802893825855,1,1,10,1,1,0,0.2715307429580717,0.10454730340558671,0
HighValue,4753.7182336753995,8.466892716373135,2,0,26,0,1,0,0.24380117894921707,0.12255255908313623,0
MidValue,3816.518725842191,8.247355942343937,4,0,83,0,0,0,0.2697881854323178,1.0137874619352572,0
MidValue,3877.738155077792,8.263265161959097,1,1,112,0,0,0,0.06713732088916904,0.8651076263272699,0
MidValue,3505.7584262152686,8.162447364452891,4,1,95,0,0,0,0.1801232381805486,0.0,0
HighValue,3353.068079550456,8.11792924019458,3,1,118,0,0,0,0.38505436815047633,0.23596347416071162,0
HighValue,5650.308047622163,8.639642310199001,3,1,22,0,1,0,0.3094317857848164,0.12148029161169238,0
MidValue,5280.077170482343,8.571885365454236,2,1,46,0,0,0,0.14186423673193782,0.31851416210037553,1
LowValue,3299.322052195823,8.101775334267316,3,1,74,1,0,0,0.18883964081344473,1.0523683500769159,0
LowValue,2734.7979695761824,7.914178434486848,2,1,67,1,0,0,0.3039502193304787,0.7649696671466695,0
HighValue,6397.027195429102,8.763744971114544,1,0,24,0,0,0,0.16344302188948082,0.7826925959770439,1
MidValue,4680.535342522483,8.45138139975181,3,1,81,0,0,0,0.17575850465646428,0.15320723569986022,0
HighValue,4766.241525114601,8.469523119982725,3,1,89,0,1,0,0.35845049867582196,0.0,0
MidValue,4718.366310257379,8.459429813265015,4,1,101,0,0,0,0.49456571913722297,0.0,0
MidValue,4768.401819332041,8.46997617126636,4,0,73,0,0,0,0.3175315872722653,0.4207848104712643,0
MidValue,3600.873878186395,8.189209510738207,1,1,113,0,1,0,0.055073509356890774,0.49930068632918617,0
MidValue,6701.493629754115,8.810234919681331,2,0,34,1,0,0,0.033768837625898857,0.6818332338074264,0
MidValue,6582.518124075508,8.792324550747042,3,1,21,0,0,0,0.58926158884531,0.7167274394001588,0
HighValue,5182.356714098527,8.553208139687655,2,1,108,1,0,0,0.3245658189171408,1.0447258017510075,0
HighValue,1078.2521779075869,6.984023652416027,4,1,116,0,1,0,0.3478806189228595,0.7730878054353998,0
MidValue,5034.357363238952,8.524239778451069,2,0,114,0,0,0,0.09287480592762112,0.3889995629362112,0
HighValue,5037.796205269484,8.524922484375832,3,1,42,0,0,0,0.4230316402531497,0.7685054330352525,0
MidValue,5908.720049573538,8.684353740339713,4,1,44,0,0,0,0.2320721824243933,0.5359571146856038,0
HighValue,5707.371880675433,8.64968912725857,3,1,115,0,0,0,0.15219205040851008,0.6906930243929982,0
MidValue,6803.131211588591,8.82528523780785,1,0,111,1,0,0,0.2125504475573698,0.34126497287159957,0
MidValue,4677.583927306673,8.450750763489912,3,1,48,0,0,0,0.414353878435348,0.9672204651181497,0
MidValue,1445.6963500574034,7.2770378566886995,1,0,28,0,2,0,0.18220682781801656,0.21365286487286178,0
MidValue,7703.029119463745,8.949498733255831,3,0,50,0,0,0,0.0155186458885913,0.6215029403097875,0
MidValue,7923.103536501954,8.977664473924644,3,0,71,0,1,0,0.2752835910384617,0.0,0
MidValue,5850.874863449532,8.674517378358672,3,0,75,0,1,0,0.17948421631326122,0.4044485239072551,0
MidValue,2594.9628431558885,7.861712764607483,2,1,17,0,1,0,0.5575860530215034,0.5061604653383519,0
MidValue,6257.027846412273,8.741620373949237,3,1,73,0,0,1,0.22085882896537096,0.4204213362069042,0
MidValue,4921.876012795255,8.501648194146561,3,1,45,0,1,0,0.17089772940828385,0.7582867892731411,0
LowValue,3161.4930315276374,8.059115929563827,2,1,1,0,0,0,0.5105795534767495,0.38328168070966834,1
HighValue,6079.9471509539835,8.712915744234454,1,1,61,0,0,0,0.3894513802754364,0.752563610962315,0
HighValue,8961.612860172288,9.100817077316433,2,1,4,0,0,0,0.38596480286256274,0.08063729982144335,0
LowValue,5225.593122378465,8.561514934163784,3,1,83,0,1,0,0.4824672424424437,0.9220545792921775,0
MidValue,4975.241725844898,8.512430211584162,2,1,76,1,0,0,0.3847269667357201,0.1281476021091505,0
MidValue,3368.3126211897797,8.122464032568343,2,0,55,0,0,1,0.4442536657697379,0.041757030467232725,0
HighValue,4377.9925754975075,8.384573971320972,4,1,86,1,2,0,0.4350614083269744,0.07717918350491215,0
LowValue,7801.081854177759,8.962145881446808,1,0,14,0,0,0,0.5244464645550071,0.24357509345501538,1
MidValue,4568.787238668204,8.427221926714374,2,1,25,1,0,0,0.16193647467806344,0.11389296116511949,0
MidValue,4181.355555178278,8.338629896742386,2,0,108,0,1,0,0.12320777654342235,0.06045261487110398,1
HighValue,4228.315285978968,8.349795388010854,3,1,100,0,0,0,0.11049173208726898,0.8403863735398149,0
MidValue,5493.091198558338,8.611428466182232,1,1,51,1,0,0,0.13522415544253383,0.6639675271910225,0
LowValue,3363.1074511218103,8.120917962057694,3,0,77,0,0,0,0.12478674019554446,0.1001288393350403,0
MidValue,5705.26944992494,8.64932075286758,1,0,39,1,1,0,0.5328385764840115,0.5722992843052114,0
